name,producer,href,description
Selectie 3 Theeparels in cadeauverpakking,1,https://www.simonlevelt.nl/selectie-3-theeparels-in-cadeauverpakking,"Theeparels maken je theemoment helemaal bijzonder. Deze parels ontvouwen zich in warm water als een zeeanemoon, wat zeker een show te noemen is! Deze selectie bevat drie verschillende parels. De Keijzer parel is een delicate groene thee met silvertips. De thee heeft een zoet en fruitig karakter van lychee en ramboetan. Ook de rose theeparel is een mooie groene thee. Zoals de naam al doet vermoeden ontdek je in deze thee een lichte hint van roos. Uit de theeparel komt een mooi rozenbloemknopje te voorschijn. De Marigold theeparel is een groene theeparel met een milde smaak en licht bloemige geur. Wanneer de theeparel zich ontvouwt verschijnt er een goudsbloem."
Matcha Uji Midori 30 gram,1,https://www.simonlevelt.nl/matcha-uji-midori-30-gram,"Als je deze premium kwaliteit Matcha drinkt, bevind je je in voornaam gezelschap. De producent van Matcha Uji Midori is namelijk leverancier van het Japanse keizerlijk hof. Dat geeft je traditionele theeceremonie toch net dat beetje extra klasse! De volle en umima-rijke smaak heeft een goede balans tussen zoet en bitter. Geniet van de frisse en licht grassige aroma van Matcha Uji Midori."
Sencha Theïne-arm,1,https://www.simonlevelt.nl/sencha-theine-arm,Groene thee met een soepele en frisse smaak. Voor het decafeineren van de thee gebruiken we de CO2-methode. Bij het gebruik van deze methode is er weinig smaakverlies en blijft er geen CO2 achter. De smaak is iets ronder dan de reguliere Sencha en de thee heeft ook iets meer kleur. Deze groene Sencha thee wordt op Japanse manier geproduceerd in China. Door herhaaldelijk rollen en pletten ontstaat de typische vorm van platte naalden.
Tonganagaon 2nd flush,1,https://www.simonlevelt.nl/tonganagaon-2nd-flush,"Drink jij het liefst thee die niet of nauwelijks bitter bevat? Dan is deze volle en fluwelige thee van de gelijknamige Tonganagaon Tea Garden in Assam wat voor jou. De lange naam heeft een mooi verhaal. Het is namelijk vernoemd naar de legende van de God Parashurama, die vaak staat afgebeeld met een bijl in zijn handen tijdens een bezoek aan een dorp in het oosten van Assam. Tongana betekent dan ook letterijk ‘bijl’ en ‘gaon’ betekent dorp.  Van deze in 1927 opgerichte plantage hebben wij een schitterende high end Assam thee geselecteerd. Deze zwarte thee heeft een volle, krachtige smaak met een mooie balans tussen de kracht, moutig en zoetig. Ontdek hints van krenten en mout, de aangename fluwelen body en de iets droge afdronk. Ook geschikt om te drinken als “Oostfriese thee” met melk/room en suiker."
Van Harte,1,https://www.simonlevelt.nl/van-harte,"Bouw een feestje in je theekop met deze zwarte thee versierd met kokosschilfers, goudsbloemen en sinaasappelschillen. Het perfecte cadeau voor de jarige of om je eigen verjaardag extra feestelijk mee te starten."
Orange Pekoe Looizuurarm,1,https://www.simonlevelt.nl/orange-pekoe-looizuurarm,"Melange van China-thee, geselecteerd op een laag looizuurgehalte. Zacht en soepel."
Matcha Garucha - 30 gram,1,https://www.simonlevelt.nl/matcha-garucha-30-gram,"Deze krachtige Matcha poederthee is uitermate geschikt voor culinair gebruik. Het is ook mogelijk deze Matcha op de traditionele wijze te bereiden. De theeblaadjes worden gestoomd, gedroogd en daarna in een stenen vijzel verpulverd zodat er een groen poeder overblijft."
Jasili Theebloemen,1,https://www.simonlevelt.nl/jasili-theebloemen,"Jasili theebloemen gemaakt van groen thee uit Fujian, China. Deze met de hand gebonden theebloem ontpopt zich in de theepot, een waar spektakel aan tafel! In de geschenkverpakking vind je: - Jasili Wonderwell (jasmijnbloemen&goudsbloem) - Jasili Precious (daglelie) - Jasili Lavender Green (lavendel&jasmijn) - Jasili happy Rose (roos, goudsbloem&jasmijn) - Jasili Mystery (daglelie&jasmijnbloesem)"
Pink Grapefruit & Orange,1,https://www.simonlevelt.nl/pink-grapefruit-orange,"Geniet van de verfrissende smaakt van deze fruitmelange met roze grapefruit en sinaasappel. Schenk je kopje thee in en geniet van de intense ervaring van citrusvruchten; verfrissend, opwekkend, sappig en met een klein bittertje. De thee is in balans door de toevoeging van appelstukjes, citroengras, rozemarijn en hibiscus. Dit zorgt ervoor dat je naast de frisse tonen ook lichtzoete en lichtkruidige tonen proeft. Een fantastische dorstlesser!"
Seeyok Spring 1st flush,1,https://www.simonlevelt.nl/seeyok-spring-1st-flush,"De Seeyok Spring is een prachtige 1st flush die bloemig en aromatisch is. Ontdek de milde boterige tonen, de grassmaken en de karakteristieke smaak van muscateldruiven. Deze veelzijdige thee leent zich perfect om te experimenteren met de watertemperatuur: gebruik water met een hogere temperatuur voor meer astringentie en water met een lagere temperatuur voor meer zoetheid. Een thee om van te genieten, keer op keer, hoe je hem ook zet. Zodra de theestruik in de vroege lente begint te groeien, wordt er al snel geplukt. Voor deze 1st flush wordt enkel het jongste blad geplukt. Hoewel de thee qua bewerking een zwarte thee is, vind je dit niet terug in de smaak en het uiterlijk; de thee is licht van kleur, groenig en heeft veel grassige en bloemige tonen. Het jonge blad is erg aromatisch, verfijnd en intens van geur.  De Seeyok Tea Garden ligt in de Mirik Valley op de grens van India en Nepal. Seeyok staat garant voor het leveren van een hoge kwaliteit thee, waarvoor ze in 2019 de prestigeuze ""Excellence at Origin - Award"" hebben gewonnen voor de beste ""First Flush Darjeeling"". De plantage is gelegen in de Mirik Valley op een hoogte van 1100 tot 1800 meter. De combinatie van de hoge ligging, de regenval, de rijke grond en de aangeplante schadumbomen, dragen bij aan de kwaliteit van de thee die in het gebied groeit. In de vallei en op de plantage staan veel verschillende bomen waardoor het een goede habitat is voor een grote diversiteit aan dieren zoals beren, herten, papegaaien en uilen."
Vlierbes & Braam,1,https://www.simonlevelt.nl/vlierbes-braam,"Vlierbes & Braam is een fruitthee met de friszoete, volle en rijke smaak van rode vruchten. Ontdek vlierbessen, bramen, rozijnen en frambozen. De flinke dosis hibiscus geeft de thee een frisse hint. De thee heeft een volle body en is haast “siroperig” te noemen. De thee is opvallend versierd met frisgroen bucco blad. Dit blad groeid in Zuid-Afrika en heeft een geur die doet denken aan zwarte bes. Dat matcht perfect met de rode vruchten uit deze thee. Een sprankelende fruitthee met een intens rode kleur in de kop. Ook zeer geschikt als ijsthee!"
Rooibos Green Raspberry Orange,1,https://www.simonlevelt.nl/rooibos-green-raspberry-orange,Rooibos Green Raspberry Orange is een bijzondere groene rooibos thee versierd met fruitige frambozen- en friszoete sinaasappelstukjes. Het vleugje rozenbottel en braamblad zorgen ervoor dat de thee fris en energiek smaakt. Dit maakt het een perfecte thee voor een positieve boost en een opgewekt gevoel.  Groene rooibos is afkomstig van dezelfde struik als normale rode rooibos. De groene variant wordt echter niet gefermenteerd en is daardoor mild en licht van smaak. Hierdoor is groene rooibos dé perfecte basis voor een energieke en opgewekte rooibos thee!
Langkloof Honeybush,1,https://www.simonlevelt.nl/langkloof-honeybush,"Deze Honeybush heeft een lichtzoete en kruidige smaak en is afkomstig uit de Langkloof Valley, Eastern Cape. De thee is honingachtig, vol en verwarmend. Geniet op elk moment van de dag van deze cafeïnevrije (theïnevrije) thee, perfect gebalanceerd en verwarmend door de milde smaak. De struik waar de thee van gemaakt wordt groeit in de Cape Floristic Region, een gebied in het zuidwesten van Zuid-Afrika. De unieke beplanting die in het gebied voorkomt wordt “fynbos” genoemd, verwijzend naar de fijne naaldjes aan de struiken. Na het plukken van de naaldjes, vindt de oxidatie plaats in stoomtanks. De Honeybush Company heeft na jarenlang experimenteren hét optimale proces ontwikkeld voor het oogsten en verwerken van Honeybush, met als doel de beste kwaliteit en smaak te kunnen leveren. Deze kwaliteitsstandaard is tot stand gekomen in samenwerking met de Universiteit van Stellenbosch. Dit resulteert in een heerlijke Honeybush met een zachtzoete aroma van fynbos en tasting notes van abrikoos, zoete appel en een vleugje roos."
Relax Melange,1,https://www.simonlevelt.nl/relax-melange,"Een overheerlijke, ontspannende kruidenthee, dat is de Relax Melange. Kom even helemaal tot rust met deze kruidenthee zonder cafeïne en theïne, maar met een verrassende mix van de lekkerste kruiden. De thee zoet door de venkel, anijs en braamblad, fris door de citroengras en rozemarijn en warmkruidig door de gember, kurkuma en kaneelstukjes. De intense smaak is te omschrijven als friszoet, dropachtig en licht spicy in de nasmaak. De diverse kruiden en de daarbij behorende smaken, komen heel mooi samen en zorgen voor een volle en rijke smaakervaring. Kortom, ga zitten en relax!"
Ginger & Cinnamon,1,https://www.simonlevelt.nl/ginger-cinnamon,"Ginger & Cinnamon is de perfecte thee voor de wintermaanden. Het is een heerlijke combinatie van groene thee en trendy kruiden. Chinese Gunpowder thee is de basis van deze thee. Gunpowder dankt haar naam aan de grijsgroene balletjes van opgerolde bladeren die op buskruit lijken. Het is een stevige en kruidige groene thee. Toegevoegd is een flinke dosis gember en overheerlijke stukjes kaneel. De thee is verrijkt met de smaak van honing en dat maakt de thee heerlijk vol, rond en rijk."
Sencha Classic,1,https://www.simonlevelt.nl/sencha-classic,"Sencha is de populairste thee van Japan en staat bekend om zijn subtiele zoete tonen, milde en verfrissende astringentie en elegante geur. Deze biologische Japanse sencha heeft mooi donkergroen en lichtglanzend blad met de kenmerkende naaldvorm. Het aroma is intens en de thee heeft een volromige body en aangenaam lange nasmaak. Ontdek tonen van alfalfa, boterbonen, sperziebonen en artsjok. Bij 3 minuten is de thee prachtig in balans, bij 5 minuten wordt het grassiger met meer trek. Experimenteer vooral met de zettijd en de hoeveelheid thee om de verschillende smaken te ontdekken."
Sweet Chai,1,https://www.simonlevelt.nl/sweet-chai,"Sweet Chai is echt een heerlijke thee! Het is een zwarte thee uit het Zuiden van India, gemixt met Chai en cacaoschillen. Chai is een mengsel van kaneel, gember, kruidnagel, kardemom en zwarte peper. Dát maakt de thee heerlijk warm en kruidig. De flinke dosis cacaoschillen zorgt voor een ervaring van volle, echte chocolade. Dit samen met de smaak van amandelen zorgt voor een intense belevenis. De Sweet Chai moet je echt proeven!"
White Moonlight bio,1,https://www.simonlevelt.nl/white-moonlight-bio,"White Moonlight is een prachtige en delicate thee. Het is een zomerpluk met een prachtig blad van de Chinese variëteit Yunnan Large Leaf Tree. Deze thee kenmerkt zich door het grote, witgrijze blad, waarbij de bladknop bedekt is met witte donshaartjes. Dit geeft de thee een bloemige en iets notige smaak. De thee is licht en delicaat met zachte, zoete tonen van onder meer lindebloesem en boterbonen. Liefhebbers zetten de thee meerdere malen en ontdekken zo het prachtige smaakpallet van deze White Moonlight. De Chinese naam van de White Moonlight is “Yue Guang Bai”. Ook is deze thee bekend onder de klinkende naam Moonlight Beauty. Deze naam heeft de thee te danken aan een legende. Volgens de legende wordt de thee enkel in de nacht bij maanlicht geplukt door knappe jonge vrouwen (Moonlight Beauty). Dit zou worden gedaan om te voorkomen dat het juist geplukte theeblad direct aan het felle zonlicht zou worden vrijgesteld. Een ander verhaal is dat de naam White Moonlight is gekozen vanwege de kleur en vorm van het theeblad: de grote wit kleurige bladknop met zilveren donshaartjes bovenop het donkere theeblad doet denken aan de maan in een donkere nacht."
Rooibos Sweet Sensation,1,https://www.simonlevelt.nl/rooibos-sweet-sensation,Rooibos Sweet Sensation is een aangename en volle thee met een intense en zoete totaalervaring. De pure rooibos thee is verrijkt met de smaak van amandel en honing. Stukjes kokos geven de thee extra body.
Raspberry & Rose,1,https://www.simonlevelt.nl/raspberry-rose,Raspberry & Rose is een heerlijke uitgebalanceerde zwarte thee melange van thee uit India en Afrika. De thee is verrijkt met de zoete frambozenstukjes en goudsbloemen en de bloemige smaak van rozen.
Bancha Hojicha,1,https://www.simonlevelt.nl/bancha-hojicha,"Bancha Hojicha is een geroosterde groene thee uit Japan. De thee is mild en zachtzoet met een hint van noten, hout en caramel, ontstaan door het roosteren van de thee.  De basis van deze Bancha Hojicha is Bancha. Bancha betekent ‘gewone’ thee en wordt gemaakt van een wat ouder en groter blad. Dit blad wordt mechanisch geplukt om de theestruiken tussen de oogsten door een stukje in te korten en op gelijk niveau te brengen. Automatisch wordt daarmee wat ouder en dikker blad geplukt. Na het plukken wordt de thee verder verwerkt. De letterlijke betekenis van Hojicha is “geroosterde thee”. Hojicha volgt grotendeels het productieproces van de typische Japanse groene thee. Het grote verschil is dat Hojicha na de verwerking op een hele hoge temperatuur van meer dan 300 graden wordt geroosterd. Dit geeft het theeblad zijn bruine kleur én karakteristieke smaak. Ook zorgt dit proces ervoor dat de thee minder cafeïne bevat dan normale thee."
Rozemarijn & Citroengras,1,https://www.simonlevelt.nl/rozemarijn-citroengras,"De basis van de Rozemarijn & Citroengras thee is een Chinese groene thee, Chunmee Young Hyson. De thee is gekozen, omdat deze een kruidige en grassige smaak heeft die perfect combineert met de kruiden die in deze mix zijn opgenomen. Een heerlijke groene thee met kruiden voor elk moment van de dag."
Shibushi Sencha,1,https://www.simonlevelt.nl/shibushi-sencha,"Shibushi Sencha is een bijzondere Japanse Sencha uit de Shibushi regio. Deze thee heeft een prachtig uitziend theeblad met een volle en stevige smaak. Proef tonen van onder andere gras, taugé en peterselie. Een lichtkruidige en volzoete thee die zeker in de smaak valt! Voor de Shibushi Sencha wordt gebruik gemaakt van de theevariëteit Sayamakaori. Dit is een vroege zomerpluk (mei/juni) die speciaal is ontwikkeld voor Sencha thee. Sayamakaori staat bekend om zijn mooie, bloemige geur en krachtige, ietwat astringente aroma. Karakteristieken die passen bij een goede Sencha thee en bij deze mooie Shibushi Sencha!"
Strawberry & Rose,1,https://www.simonlevelt.nl/strawberry-rose,"Sencha thee uit China is de mildfrisse basis van deze groene thee Strawberry & Rose. De thee is versierd met zoete stukjes aardbei én geurige rozenblaadjes. Het resultaat is een vrolijk uitziende, heerlijke zachte thee met de zoete zweem van aardbei en roos. Een aangename thee voor elk moment van de dag, het hele jaar door!"
Orange & Cinnamon,1,https://www.simonlevelt.nl/orange-cinnamon,"De basis van Orange & Cinnamon is de delicate Chinese witte thee, Pai Mu Tan. Het heeft een prachtig, groot theeblad met veel tip. Dit maakt de thee van zichzelf zacht, geurig en aangenaam zoetig. Deze mooie thee is verrijkt met fruitige sinaasappelschillen en verwarmende stukjes kaneel en cacao. De rijk geurende cacaoschillen in deze thee zijn oorspronkelijk een restproduct van chocoladeproducent Original Beans, maar maken deze thee helemaal compleet. Ter versiering zijn prachtige geel/oranje gekleurde goudsbloemen toegevoegd. Orange & Cinnamon is een herfstachtige combinatie van smaken waar je het hele jaar door van zult genieten!"
Rooibos Green Herbal Blend,1,https://www.simonlevelt.nl/rooibos-green-herbal-blend,"Groene én rode rooibos zijn de basis van deze mix van rooibos en kruiden. De groene rooibos zorgt voor een licht en zachtzoet fundament en het vleugje rode rooibos geeft de thee meer body. Dit in combinatie met de toegevoegde kruidenmix van lemongrass, kruizemunt, venkelzaad, kamille en een vleugje zoethout geven een subtiele verfrissing en verrijking aan de smaak. Rooibos Green Herbal Blend is een eigentijdse, aangename en toegankelijke thee voor een puur, relax- en genietmoment."
Pi Luo Chun,1,https://www.simonlevelt.nl/pi-luo-chun,"Pi Luo Chun is een beroemde, Chinese groene thee met een zilverachtige gloed. Voor een lange tijd is deze geurige en delicate thee als de beste thee van de wereld beschouwd. De grijsgroene, spiraalvormige theeblaadjes zijn prachtig gekruld en bijzonder fraai om te zien. Deze geurige thee is mild, vol en zachtzoet van smaak. Ervaar de grassige tonen, de zoete en iets droge hint van kastanje en de delicate kruidigheid. Ook zijn er wat zachtzoete tonen van onder andere abrikoos, pruim en granaatappel te ontdekken in de thee. Deze smaken zijn afkomstig van de fruitbomen die op de plantages van de Pi Luo Chun staan. Het resultaat is een geurige en delicate thee waar je keer op keer van zal genieten. . De Chinese naam van deze thee is 'Bi Luo Chun'. Deze naam is tijdens de Qing Dynasty aan de thee gegeven door Keizer Kangzxi. Tot dat moment was de thee bekend onder de naam 'Xia Sha Ren Xiang' wat ‘opmerkelijk geurig’ betekent. Deze naam had de thee te danken aan de theeplukkers van de thee. Dez theeplukkers stopte niet met plukken van de thee wanneer hun manden vol waren. Ze bleven doorplukken en bewaarden het blad in hun kleding. Door lichaamswarmte kwam er heel veel geur vrij. Na het proeven van de thee was Keizer Kangzxi zo verrast door de mooie smaak. Hij vond dat de bestaande naam niet passend was voor deze kwaliteitsthee. Toen heeft hij de thee Bi Luo Chun genoemd, wat groene voorjaarsslak betekent, geïnspireerd door de spiraalvormige intens groene theeblaadjes die eruit zien als kleine slakjes."
Cherideo Purbat 1st flush,1,https://www.simonlevelt.nl/cherideo-purbat-1st-flush,"De Cherideo Purbat Tea Estate uit Assam, India is een intense en hoogwaardige eerste pluk. De thee heeft het typische Assam karakter: stevige body, krachtig, volzoet en met een mooie donkere koperkleur. Maar de thee heeft ook de onmiskenbare en bijzondere trekken van een 1st flush, de vroege lentepluk waarbij alleen de jongste blaadjes worden geplukt: frisbloemig, tonen van asperge, een romige body, een vleugje spinazie en een complex aroma. Deze combinatie zorgt voor een unieke karakteristieke en frisbloemige smaak."
Otsuka Fukamushi Sencha bio,1,https://www.simonlevelt.nl/otsuka-fukamushi-sencha-bio,"Otsuka Fukamushi Sencha is een hoge kwaliteit diep-gestoomde groene thee. Dat betekent dat het langer dan de gebruikelijke 60 seconden gestoomd is. Hoe langer je sencha thee stoomt, hoe voller en rijker de smaak. Deze hoge kwaliteit sencha heeft een zachte, frisse en weelderige smaak. Ontdek hartige aroma’s van frisse groene groente. Bij een lagere zettemperatuur van 60 graden krijgt de thee een romig-zoete body. Schenk de thee vooral vaker op. Elke keer proef je iets nieuws.  Deze Fukamushi komt uit Kakegawa in Japan, en wordt geproduceerd bij de Otsuka theeplantage. Dit familiebedrijf bestaat al sinds de 19e eeuw en legt zich toe op het produceren van de hoogste kwaliteit groene thee. Sinds 2012 zijn een aantal van Otsuka's theeplantages en boeren overgegaan op biologische landbouw. In 2015 zijn ook de theefabriek, het magazijn en de verpakkingslocatie bio gecertificeerd."
Warme Winter,1,https://www.simonlevelt.nl/warme-winter,"Warme Winter is een heerlijk kruidige en fruitige thee om mee op te warmen. Deze zwarte thee is verrijkt met een melange van verwarmende kruiden als gember, kardemom, kaneel, kruidnagel en zwarte peper. Geniet van de volle smaak van honing én de friszoete smaak van rijpe sinaasappels. Ook de toevoeging van friszoete frambozenstukjes, stukjes biet en braamblad zorgen voor een fruitige smaak. De cacaoschillen geven de thee een vleugje chocoladesmaak. Kortom, een rijk versierde thee waarin veel verschillende smaken te ontdekken zijn. Perfect voor de wintermaanden!"
Tai Hong Cha,1,https://www.simonlevelt.nl/tai-hong-cha,"Maak kennis met deze bloemige en volzoete Oolong uit Thailand, een relatief onbekend theeland. De thee heeft een prachtig groot blad, is aromatisch en fluweelzacht, kent nauwelijks bitters en heeft een ronde afdronk. Dit is een soepele thee die tussen een zwarte en een Oolong thee valt. Deze thee wordt gezien als Oolong thee omdat deze verwerkt is volgens het proces van een Oolong. De naam dankt deze thee aan het door de hoge mate van oxidatie en daarmee roodbruine kleur van het blad. Hong Cha betekent volgens de Chinese leer namelijk rode thee."
Rooibos Original Premium Organic Tea - 110g...,1,https://www.simonlevelt.nl/rooibos-original-premium-organic-tea-110g-losse-thee,"Milde en makkelijke Zuid-Afrikaanse volksdrank. Rooibos is rijk aan mineralen, heeft een laag looizuurgehalte en bevat geen theïne (cafeïne)."
Pepermunt,1,https://www.simonlevelt.nl/pepermunt,"Zet een heerlijke kop Munt thee oftewel Pepermunt thee met deze gedroogde Pepermunt. Het pepermuntblad is geschikt voor het maken van een heerlijke frisse en opwekkende kruidenthee. De smaak is prikkelend, iets scherp en levendig. Een beetje honing of een klein beetje zoethout halen het scherpe randje eraf en maken de kruidenthee iets zoeter en ronder van smaak. Het gedroogde blad kan je puur gebruiken of combineren met thee of kruiden naar jouw smaak. Maak bijvoorbeeld je eigen Marokkaanse Muntthee door pepermuntblad toe te voegen aan een pure groene thee, bijvoorbeeld de Chinese Gunpowder thee."
Yunnan Pu-Erh,1,https://www.simonlevelt.nl/yunnan-pu-erh,"Yunnan Pu-Erh is een postgefermenteerde, grootbladige thee uit China met een karakteristieke zoete en aardse smaak. Deze bijzondere smaak heeft de thee te danken aan de manier van verwerken. Nadat de thee 24 uur in de zon te drogen heeft gelegen, wordt deze besprenkeld met water en circa 45-90 dagen afgedekt. Het gistingsproces dat hierdoor ontstaat, geeft de thee zijn smaak; vol, aards, zoet en natte herfstbladeren.   Door te experimenteren met watertemperatuur, trektijd en dosering kun je bij losse Pu-Erh thee zelf bepalen hoe intens deze kort gefermenteerde thee smaakt. Je kunt de thee ook vaker opgieten, om te ontdekken welke andere aroma's dan nog vrijkomen."
Pure Chamomile - 20 builen,1,https://www.simonlevelt.nl/pure-chamomile-20-builen,De Pure Chamomile Premium Organic Tea is een verzachtende en pure kamillethee in theebuiltjes met de aangename en karakteristieke lichtfrisse bloemige smaak van kamille. Aan de thee is niets toegevoegd en het is cafeïnevrij. Dit maakt de Pure Chamomile Premium Organic Tea een zachte thee voor overdag en perfect om te drinken voor het slapengaan.  Is dit je favoriete thee? Ga dan voor Pure Chamomile Premium Organic Tea 6 pak en geniet langer van deze premium thee.
Bukit Sari Silver Needle White,1,https://www.simonlevelt.nl/bukit-sari-silver-needle-white,"De Bukit Sari Silver Needle White thee is gemaakt van de nieuwste knoppen die aan de theestruiken groeien in de groene hooglanden van West Java. Deze delicate, bloemige en lichtzoete witte thee heeft een milde, zachte en iets grassige smaak en bestaat uit lange zilvergrijze naalden met een mistig groene gloed. Voor de thee zijn enkel de jongste blaadjes gebruikt. Hierdoor ervaar je de zachte lente bij het drinken van een heerlijke kop Bukit Sari Silver Needle White thee. Geniet ervan!"
